"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction","threshold"
"ENSMUSG00000026429","Ube2t","ubiquitin-conjugating enzyme E2T",67196,-0.148145583543094,0.867100317937189,0.180494690311688,0.674168733071621,1,"down","FALSE"
"ENSMUSG00000060512","0610040J01Rik","RIKEN cDNA 0610040J01 gene",76261,0.0848792803878128,4.70187405184035,0.180215288772597,0.674405765877946,1,"up","FALSE"
"ENSMUSG00000029001","Fbxo44","F-box protein 44",230903,0.108982826652835,2.54922658768744,0.180203396494194,0.674415859630729,1,"up","FALSE"
"ENSMUSG00000053714","4732471J01Rik","RIKEN cDNA 4732471J01 gene",654804,-0.138806556926552,-0.166813756081808,0.180058087539109,0.674539224720299,1,"down","FALSE"
"ENSMUSG00000031933","Izumo1r","IZUMO1 receptor, JUNO",64931,0.206914301336856,-1.17812759891249,0.179987394034973,0.674599263763625,1,"up","FALSE"
"ENSMUSG00000021944","Gata4","GATA binding protein 4",14463,-0.0565439538591814,4.22206957948998,0.179894035267974,0.674678573526836,1,"down","FALSE"
"ENSMUSG00000037949","Ano10","anoctamin 10",102566,0.0566992276608047,4.37734629582714,0.179839450545701,0.674724955418787,1,"up","FALSE"
"ENSMUSG00000026433","Rab29","RAB29, member RAS oncogene family",226422,-0.052292145724829,3.63572124006641,0.179811279573915,0.674748896203806,1,"down","FALSE"
"ENSMUSG00000055612","Cdca7","cell division cycle associated 7",66953,0.0973166344556491,1.66993267743454,0.1796295861807,0.674903359714006,1,"up","FALSE"
"ENSMUSG00000002308","Cd320","CD320 antigen",54219,0.0735893074308541,2.58628062645586,0.179627165582173,0.674905418168813,1,"up","FALSE"
"ENSMUSG00000042751","Nmnat2","nicotinamide nucleotide adenylyltransferase 2",226518,0.23610681058006,-1.18321635638178,0.179362469370774,0.67513061261975,1,"up","FALSE"
"ENSMUSG00000042104","Uggt2","UDP-glucose glycoprotein glucosyltransferase 2",66435,-0.0778954862442084,1.75679345178503,0.179286256082652,0.675195488762304,1,"down","FALSE"
"ENSMUSG00000087331","1810021B22Rik","RIKEN cDNA 1810021B22 gene",69120,0.0847137884512146,1.54141979197012,0.179232253102849,0.675241468389379,1,"up","FALSE"
"ENSMUSG00000032484","Ngp","neutrophilic granule protein",18054,0.32377405975295,-0.0860105499702285,0.17908018843413,0.67537098453661,1,"up","FALSE"
"ENSMUSG00000025402","Nab2","Ngfi-A binding protein 2",17937,-0.0985617585741751,4.25035722907096,0.179061983389582,0.67538649445688,1,"down","FALSE"
"ENSMUSG00000076435","Acsf2","acyl-CoA synthetase family member 2",264895,0.0871520861574815,7.33490215528981,0.17903150969899,0.675412458829187,1,"up","FALSE"
"ENSMUSG00000040620","Dhx33","DEAH (Asp-Glu-Ala-His) box polypeptide 33",216877,-0.049348211542695,5.01368593692552,0.178879899532326,0.67554167352041,1,"down","FALSE"
"ENSMUSG00000038146","Notch3","notch 3",18131,-0.118815439870217,1.27274704503644,0.178735393313318,0.675664894005891,1,"down","FALSE"
"ENSMUSG00000057895","Zfp105","zinc finger protein 105",22646,0.130147090692003,0.0260392537190465,0.178542858946026,0.675829159766759,1,"up","FALSE"
"ENSMUSG00000023044","Csad","cysteine sulfinic acid decarboxylase",246277,0.143665702169942,7.49410047732891,0.178507647745551,0.675859212467584,1,"up","FALSE"
"ENSMUSG00000014846","Tppp3","tubulin polymerization-promoting protein family member 3",67971,0.140056169687817,0.41417231988122,0.178458721124389,0.675900977082043,1,"up","FALSE"
"ENSMUSG00000036104","Rab3gap1","RAB3 GTPase activating protein subunit 1",226407,-0.0769267579972549,5.34162544182414,0.178441034305619,0.675916076525631,1,"down","FALSE"
"ENSMUSG00000029910","Mad2l1","MAD2 mitotic arrest deficient-like 1",56150,0.079631035344012,3.01816348320128,0.178288517871641,0.676046318348623,1,"up","FALSE"
"ENSMUSG00000020821","Kif1c","kinesin family member 1C",16562,0.0755983041738156,7.29737318097716,0.178265199081194,0.676066237302964,1,"up","FALSE"
"ENSMUSG00000062619","2310039H08Rik","RIKEN cDNA 2310039H08 gene",67101,0.0889599866064113,5.61671979515185,0.178215005386134,0.676109118082573,1,"up","FALSE"
"ENSMUSG00000039662","Icmt","isoprenylcysteine carboxyl methyltransferase",57295,0.0923635617869957,5.31974001230137,0.178183139856997,0.676136344706782,1,"up","FALSE"
"ENSMUSG00000029725","Ppp1r35","protein phosphatase 1, regulatory subunit 35",69871,-0.0855386778038828,3.52083696736117,0.178139731529041,0.676173438393328,1,"down","FALSE"
"ENSMUSG00000064717","LOC115485860","U8 small nucleolar RNA",115485860,0.251101014427579,-0.304758799377167,0.178100600171594,0.67620688186707,1,"up","FALSE"
"ENSMUSG00000024078","Ttc27","tetratricopeptide repeat domain 27",74196,-0.0536936643045106,3.57769748165101,0.177940515845857,0.676343742647378,1,"down","FALSE"
"ENSMUSG00000021023","Prorp","protein only RNase P catalytic subunit",66132,0.0568971312431434,3.48925086665964,0.177845680949276,0.676424854136586,1,"up","FALSE"
"ENSMUSG00000032601","Prkar2a","protein kinase, cAMP dependent regulatory, type II alpha",19087,-0.108071386059267,5.98246904377005,0.177828554539307,0.676439504938072,1,"down","FALSE"
"ENSMUSG00000032207","Lipc","lipase, hepatic",15450,-0.0675756504760014,7.16447684171558,0.177787870692614,0.676474311314549,1,"down","FALSE"
"ENSMUSG00000042694","Stn1","STN1, CST complex subunit",108689,-0.0685614255484033,2.26632363658508,0.177679917949183,0.676566691297457,1,"down","FALSE"
"ENSMUSG00000021929","Kpna3","karyopherin (importin) alpha 3",16648,-0.0886647230490908,4.66342639835837,0.177640960755902,0.676600036858105,1,"down","FALSE"
"ENSMUSG00000094152","Slc6a16","solute carrier family 6, member 16",381884,0.166326524208639,0.981117931748372,0.177636396148237,0.676603944234777,1,"up","FALSE"
"ENSMUSG00000032593","Amigo3","adhesion molecule with Ig like domain 3",320844,0.0982339318984245,0.284161569874791,0.177570108172291,0.676660694488792,1,"up","FALSE"
"ENSMUSG00000070490","Gm10293","glyceraldehyde-3-phosphate dehydrogenase pseudogene",100039762,0.20168585702375,-0.844030882197171,0.177550710774055,0.676677303297843,1,"up","FALSE"
"ENSMUSG00000081769","Gm12216","predicted gene 12216",622459,-0.0903116902453319,0.87766853951996,0.177501867793897,0.67671912931588,1,"down","FALSE"
"ENSMUSG00000078784","Rbis","ribosomal biogenesis factor",69126,-0.111146221833498,4.04854309572262,0.177448306409663,0.676765003699009,1,"down","FALSE"
"ENSMUSG00000029128","Rab28","RAB28, member RAS oncogene family",100972,0.094628661536673,3.38545372655222,0.177349012346279,0.67685006897998,1,"up","FALSE"
"ENSMUSG00000024219","Anks1","ankyrin repeat and SAM domain containing 1",224650,0.0486786374176876,4.8296678446814,0.177323004893956,0.676872354232736,1,"up","FALSE"
"ENSMUSG00000054072","Iigp1","interferon inducible GTPase 1",60440,-0.128804029626583,8.69821692027019,0.177273365149421,0.676914894876985,1,"down","FALSE"
"ENSMUSG00000007603","Dus3l","dihydrouridine synthase 3-like (S. cerevisiae)",224907,0.0968554238698247,5.27305196442473,0.177242712840675,0.67694116704182,1,"up","FALSE"
"ENSMUSG00000117257","Gm4948","trans-2,3-enoyl-CoA reductase pseudogene",240160,0.207736967412624,-0.839864993517085,0.177199701404269,0.676978036772935,1,"up","FALSE"
"ENSMUSG00000046410","Kcnk6","potassium inwardly-rectifying channel, subfamily K, member 6",52150,-0.0979854220053826,2.3745081827723,0.17708703834774,0.677074637488707,1,"down","FALSE"
"ENSMUSG00000024098","Twsg1","twisted gastrulation BMP signaling modulator 1",65960,-0.0803904488848701,5.23435349510976,0.177049923955675,0.677106468447001,1,"down","FALSE"
"ENSMUSG00000033847","Pla2g4c","phospholipase A2, group IVC (cytosolic, calcium-independent)",232889,-0.23776742581558,-1.15784641003702,0.176959645122072,0.677183912070592,1,"down","FALSE"
"ENSMUSG00000015314","Slamf6","SLAM family member 6",30925,-0.157557025358592,0.210489902620472,0.176866720243953,0.677263649934801,1,"down","FALSE"
"ENSMUSG00000066621","Tecpr1","tectonin beta-propeller repeat containing 1",70381,-0.0737463600620095,4.93461258842505,0.176783452236752,0.677335122375268,1,"down","FALSE"
"ENSMUSG00000037661","Gpr160","G protein-coupled receptor 160",71862,0.157202814683413,0.0452539893855291,0.176687037370087,0.677417904177498,1,"up","FALSE"
"ENSMUSG00000032264","Zw10","zw10 kinetochore protein",26951,-0.0344887097943906,4.37750754328874,0.176684946454769,0.677419699733026,1,"down","FALSE"
"ENSMUSG00000039652","Cpeb3","cytoplasmic polyadenylation element binding protein 3",208922,0.0873934027905884,3.66208055884905,0.176622891275448,0.677472994801023,1,"up","FALSE"
"ENSMUSG00000022562","Oplah","5-oxoprolinase (ATP-hydrolysing)",75475,0.115221453086141,7.44599919660605,0.176608652686803,0.677485224938727,1,"up","FALSE"
"ENSMUSG00000019087","Atp6ap1","ATPase, H+ transporting, lysosomal accessory protein 1",54411,0.0536409063802746,6.47501084188635,0.176419717851427,0.67764756439797,1,"up","FALSE"
"ENSMUSG00000020864","Ankrd40","ankyrin repeat domain 40",71452,0.0452950288395797,5.51597341293874,0.17632596406461,0.677728159081411,1,"up","FALSE"
"ENSMUSG00000092499","1700092C10Rik","RIKEN cDNA 1700092C10 gene",73554,-0.220223610312932,-1.17195910772723,0.176229625769241,0.677811001891331,1,"down","FALSE"
"ENSMUSG00000051390","Zbtb22","zinc finger and BTB domain containing 22",81630,-0.0794214512330817,3.89231266773519,0.176171353780739,0.677861123871629,1,"down","FALSE"
"ENSMUSG00000032468","Armc8","armadillo repeat containing 8",74125,-0.0688301315366175,4.10769671503104,0.176159829968502,0.677871037105786,1,"down","FALSE"
"ENSMUSG00000049625","Tifab","TRAF-interacting protein with forkhead-associated domain, family member B",212937,-0.107528393156834,2.74519243357536,0.176080503722802,0.677939287041154,1,"down","FALSE"
"ENSMUSG00000087305","A430035B10Rik","RIKEN cDNA A430035B10 gene",320312,-0.132413462581739,0.545619926307585,0.176070623344281,0.677947789095769,1,"down","FALSE"
"ENSMUSG00000019969","Psen1","presenilin 1",19164,0.0563375577417352,5.61215408863453,0.176011687171227,0.677998509460534,1,"up","FALSE"
"ENSMUSG00000031847","1700030J22Rik","RIKEN cDNA 1700030J22 gene",69528,-0.223404381745771,-1.2475894861426,0.175939456779428,0.678060684486326,1,"down","FALSE"
"ENSMUSG00000051306","Usp42","ubiquitin specific peptidase 42",76800,-0.0587758265666648,3.64887674922864,0.175817336438724,0.678165838456115,1,"down","FALSE"
"ENSMUSG00000023809","Rps6ka2","ribosomal protein S6 kinase, polypeptide 2",20112,0.126497508469463,1.5401682999761,0.175759142710467,0.67821596241064,1,"up","FALSE"
"ENSMUSG00000016520","Lnx2","ligand of numb-protein X 2",140887,0.0633078171374356,5.06770024768434,0.175730136994058,0.678240949538982,1,"up","FALSE"
"ENSMUSG00000024769","Cdc42bpg","CDC42 binding protein kinase gamma (DMPK-like)",240505,0.0837229583853748,3.07539991908128,0.175682996598394,0.678281564078153,1,"up","FALSE"
"ENSMUSG00000028266","Lmo4","LIM domain only 4",16911,0.0748001304144323,3.78469502660933,0.175665590330663,0.678296562344609,1,"up","FALSE"
"ENSMUSG00000058258","Idi1","isopentenyl-diphosphate delta isomerase",319554,-0.256329036476882,1.55414223273942,0.175609799794099,0.678344640673763,1,"down","FALSE"
"ENSMUSG00000027332","Ivd","isovaleryl coenzyme A dehydrogenase",56357,0.0775773022460885,8.01702146830908,0.175491577318364,0.678446550467078,1,"up","FALSE"
"ENSMUSG00000039321","Uts2r","urotensin 2 receptor",217369,-0.355464224810076,-1.53710270094798,0.175488989298143,0.678448781837941,1,"down","FALSE"
"ENSMUSG00000026409","Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",18640,-0.0803387513952818,4.41598801940751,0.175477787100151,0.678458440509753,1,"down","FALSE"
"ENSMUSG00000029503","P2rx2","purinergic receptor P2X, ligand-gated ion channel, 2",231602,0.360340357473398,-1.81337153670494,0.175452116410222,0.678480575464636,1,"up","FALSE"
"ENSMUSG00000025856","Pdgfa","platelet derived growth factor, alpha",18590,-0.0935710779546201,3.00074503219914,0.175394856557795,0.678529955558687,1,"down","FALSE"
"ENSMUSG00000025465","Echs1","enoyl Coenzyme A hydratase, short chain, 1, mitochondrial",93747,0.0975832535723004,7.62676749642196,0.17536361529886,0.678556901594565,1,"up","FALSE"
"ENSMUSG00000032171","Pin1","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1",23988,0.0654615924777258,4.34903202411412,0.17533583632678,0.678580863738015,1,"up","FALSE"
"ENSMUSG00000014496","Ankrd28","ankyrin repeat domain 28",105522,0.0928174723465238,5.1224955279245,0.175329103927965,0.678586671443072,1,"up","FALSE"
"ENSMUSG00000064380","Gm26448","predicted gene, 26448",115487256,-0.274585076462772,-1.03976087478842,0.175296832752055,0.678614512006542,1,"down","FALSE"
"ENSMUSG00000042523","Dnal1","dynein, axonemal, light chain 1",105000,-0.101721850672011,0.943699725475574,0.175266765455273,0.678640453990691,1,"down","FALSE"
"ENSMUSG00000073676","Hspe1","heat shock protein 1 (chaperonin 10)",15528,0.0669333721127962,6.34132522097234,0.175225158993352,0.678676356268307,1,"up","FALSE"
"ENSMUSG00000050565","Tor1aip2","torsin A interacting protein 2",240832,-0.0574849356343506,7.65874838849823,0.175198827239787,0.678699080577067,1,"down","FALSE"
"ENSMUSG00000015127","Unkl","unkempt family like zinc finger",74154,-0.0665077745270963,3.2760418603296,0.175196024100202,0.678701499805808,1,"down","FALSE"
"ENSMUSG00000026495","Efcab2","EF-hand calcium binding domain 2",68226,-0.0969496103234346,1.93150333734134,0.175025704447766,0.678848535793278,1,"down","FALSE"
"ENSMUSG00000029352","Crybb3","crystallin, beta B3",12962,-0.136725848424319,0.669181172856436,0.174895044089304,0.678961391374916,1,"down","FALSE"
"ENSMUSG00000035172","Plekhh3","pleckstrin homology domain containing, family H (with MyTH4 domain) member 3",217198,0.0578954441755704,3.1081983127824,0.174859815853394,0.678991827656177,1,"up","FALSE"
"ENSMUSG00000029635","Cdk8","cyclin-dependent kinase 8",264064,0.0793031980520804,5.44074400544216,0.174741549401846,0.679094033266069,1,"up","FALSE"
"ENSMUSG00000097482","Gm17634","predicted gene, 17634",100504568,-0.173815806875968,2.592988081912,0.174731744325599,0.679102508623221,1,"down","FALSE"
"ENSMUSG00000054823","Nsd3","nuclear receptor binding SET domain protein 3",234135,-0.076743424701298,6.45801166407227,0.17471952696591,0.679113069513678,1,"down","FALSE"
"ENSMUSG00000050989","Selenon","selenoprotein N",74777,0.0895183603460484,2.75457761680687,0.174675685091869,0.679150970751152,1,"up","FALSE"
"ENSMUSG00000026648","Dclre1c","DNA cross-link repair 1C",227525,0.0915449238848074,4.09887031489596,0.174617778114057,0.679201039852183,1,"up","FALSE"
"ENSMUSG00000038696","Mapkap1","mitogen-activated protein kinase associated protein 1",227743,0.0694347944877461,5.13123170479031,0.174608429919502,0.679209123659705,1,"up","FALSE"
"ENSMUSG00000053963","Stum","mechanosensory transduction mediator",381310,-0.228383618838339,-1.48381106977209,0.193251486583984,0.679301988662455,1,"down","FALSE"
"ENSMUSG00000091243","Vgll3","vestigial like family member 3",73569,-0.2076407496251,-0.508575907933414,0.174339916107483,0.679441428776416,1,"down","FALSE"
"ENSMUSG00000000751","Rpa1","replication protein A1",68275,0.0737874183985731,5.08661236818366,0.174262767735551,0.679508212819412,1,"up","FALSE"
"ENSMUSG00000020832","Eral1","Era (G-protein)-like 1 (E. coli)",57837,0.0371284467816184,4.57455964020609,0.174154803813378,0.67960170184188,1,"up","FALSE"
"ENSMUSG00000020003","Pex7","peroxisomal biogenesis factor 7",18634,0.0846986358517367,5.79562008632492,0.173861248299097,0.679856072781561,1,"up","FALSE"
"ENSMUSG00000041444","Arhgap32","Rho GTPase activating protein 32",330914,0.0868571976915999,3.98493633345015,0.173844578185774,0.679870525318096,1,"up","FALSE"
"ENSMUSG00000062328","Rpl17","ribosomal protein L17",319195,0.072872449675188,8.27801465464785,0.173820610664093,0.679891305941576,1,"up","FALSE"
"ENSMUSG00000020627","Klhl29","kelch-like 29",208439,-0.221471524504515,-0.730965347559899,0.173749914601026,0.679952611575403,1,"down","FALSE"
"ENSMUSG00000027309","4930402H24Rik","RIKEN cDNA 4930402H24 gene",228602,0.0714533151544258,5.46702713245136,0.173552471735471,0.68012390637026,1,"up","FALSE"
"ENSMUSG00000009772","Nuak2","NUAK family, SNF1-like kinase, 2",74137,-0.0612798760528774,3.73679979339357,0.1735306193639,0.680142871810809,1,"down","FALSE"
"ENSMUSG00000101304","Plet1os","placenta expressed transcript 1, opposite strand",69631,0.145655056936879,0.287784234281772,0.173496200346548,0.680172746563723,1,"up","FALSE"
"ENSMUSG00000019984","Med23","mediator complex subunit 23",70208,0.0636619748961946,4.17315284755926,0.173496076516505,0.680172854051072,1,"up","FALSE"
"ENSMUSG00000032548","Slco2a1","solute carrier organic anion transporter family, member 2a1",24059,-0.0734289621063453,6.63065225319282,0.173438685258921,0.680222675860325,1,"down","FALSE"
"ENSMUSG00000029775","Klhdc10","kelch domain containing 10",76788,-0.0533222922593607,6.00260225632581,0.173413702607602,0.680244366534295,1,"down","FALSE"
"ENSMUSG00000034563","Ccpg1","cell cycle progression 1",72278,0.119169663856601,3.14155082956505,0.173355893889961,0.680294564826849,1,"up","FALSE"
"ENSMUSG00000032077","Bud13","BUD13 homolog",215051,0.108199448798699,3.98853276516601,0.173228335492736,0.680405365268015,1,"up","FALSE"
"ENSMUSG00000029198","Grpel1","GrpE-like 1, mitochondrial",17713,0.0746317016397792,7.04744434865193,0.173059954147757,0.680551699178566,1,"up","FALSE"
"ENSMUSG00000026309","Ilkap","integrin-linked kinase-associated serine/threonine phosphatase 2C",67444,0.0468063297637823,5.55739601491806,0.173002712418817,0.680601464919211,1,"up","FALSE"
"ENSMUSG00000034858","Fam214a","family with sequence similarity 214, member A",235493,-0.0956867473074414,6.78558977324242,0.172956561280557,0.680641595605283,1,"down","FALSE"
